app_name,publisher,platform,rank_position,category,rating,review_count,pricing_type,iap_present,subscription_present,core_features,retention_mechanics,personalization_tags,source_url,collected_at,source_kind,niche
"Legend of the Cryptids","Mynet Games Inc.","ios","","Games","2.63942","208","free","","","#1 FREE GAME in countries on the AppStore with over 5 million downloads!!

*Devices running version 5.1.1 and lower are currently unsupported.
Please update to the latest version to enjoy all the feat","","","https://apps.apple.com/us/app/legend-of-the-cryptids/id515877714?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Twilight Chronicle: Idle RPG","BURSTGAME NETWORK LIMITED","ios","","Games","4.80884","4185","free","","","Amidst the crisis of Cthulhu’s dark forces corrupting the world, heroes embark on a perilous journey to expose cultist conspiracies and bloodline alliances. United with the temple faction, they battle","","","https://apps.apple.com/us/app/twilight-chronicle-idle-rpg/id6749572068?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"SHIN MEGAMI TENSEI D×２","SEGA CORPORATION","ios","","Games","4.75795","8713","free","","","From the makers of the Persona series, Shin Megami Tensei Liberation Dx2 is the latest entry in the three-decade-long Megami Tensei video game franchise; bringing its dark themes, thrilling battles an","","","https://apps.apple.com/us/app/shin-megami-tensei-d-%EF%BC%92/id1349725119?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Tap Force: Retro RPG","Race Cat","ios","","Games","4.61151","2901","free","","","Travel back to the nostalgic '90s era and bring justice to the streets of Metro City in this all-new auto battle RPG!

Recruit a team of retro 16-bit pixel fighters and watch them battle enemies, boss","","","https://apps.apple.com/us/app/tap-force-retro-rpg/id1459276435?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Heroes Charge","uCool, Inc.","ios","","Games","3.25753","2058","free","","","Join with your friends in the best and latest action RPG multiplayer online battle arena, HEROES CHARGE! Collect and train your heroes, gather your teammates, strengthen your heroes and wipe out the e","","","https://apps.apple.com/us/app/heroes-charge/id900313219?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Champions of Avan - Idle RPG","Early Morning Studio AB","ios","","Games","4.6647","2878","free","","","The fate of Avan is yours to write.
 
From small acorns great oaks grow. In this idle miner game you start with a small and humble village, tucked away in a shadowy corner of the land of Rokmyer, and ","","","https://apps.apple.com/us/app/champions-of-avan-idle-rpg/id1560485235?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Mobile Legends: Adventure-idle","Skystone Games Pte. Ltd.","ios","","Games","2.74007","277","free","","","Mobile Legends: Adventure-idle is an idle strategy RPG that can be fit perfectly into a busy daily schedule. Embark on the adventure with 100+ unique heroes, to reveal the truth behind a horrifying pr","","","https://apps.apple.com/us/app/mobile-legends-adventure-idle/id6741675521?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Fortress Saga: Idle AFK RPG","cookapps","ios","","Games","4.83744","14905","free","","","Welcome to Fortress Saga, an epic idle RPG and AFK RPG game where fortress building, strategic RPG battles, and endless progression come together. In this fantasy RPG, lead your heroes, build your for","","","https://apps.apple.com/us/app/fortress-saga-idle-afk-rpg/id6446308106?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Legacy of Lithas","Goat Co. Ltd","ios","","Games","4.63473","29792","free","","","In Shadow’s Dawning, Where Destiny Is Forged. The Third Age of RPGs dawns blood-red across fractured realms. When World-Stones slumbering since Melkor’s chains shattered stir anew, and the Broken Crow","","","https://apps.apple.com/us/app/legacy-of-lithas/id1611276680?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"VALKYRIE CONNECT","Ateam Entertainment Inc.","ios","","Games","4.63994","5038","free","","","This hit RPG rocketed to the top of the Japanese charts, and now it's taking the world by storm! Download for FREE today and find out why!

[GAME FEATURES]

■Strategic Party Creation & Quick Battles!
","","","https://apps.apple.com/us/app/valkyrie-connect/id1078813307?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Rumble Heroes : Adventure RPG","PLAYHARD","ios","","Games","4.5164","2835","free","","","The sole princess of the kingdom was kidnapped by the dark knights! 
Your heroes are the only hope.

In order to save the princess, you need to start with reconstructing the village. 
Collect trees, m","","","https://apps.apple.com/us/app/rumble-heroes-adventure-rpg/id6443603223?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Heroes vs Hordes: Survival RPG","Swift Games GmbH","ios","","Games","4.84349","32216","free","","","Heroes vs. Hordes: Survival RPG is the ultimate battle for survival in Midlantica, a fantasy world on the edge of annihilation. Heroes rise from every faction to face the relentless Horde — an ancient","","","https://apps.apple.com/us/app/heroes-vs-hordes-survival-rpg/id1608898173?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Wuthering Waves - 2nd Anniv.","KURO GAMES","ios","","Games","4.63452","54384","free","","","Wuthering Waves is a story-rich open-world action RPG with a high degree of freedom. You wake from your slumber as Rover, joined by a vibrant cast of Resonators on a journey to reclaim your lost memor","","","https://apps.apple.com/us/app/wuthering-waves-2nd-anniv/id6475033368?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"City Arena","7 Pirates Limited (Hong Kong)","ios","","Games","4.69618","1570","free","","","Dive into the exciting world of Defensive Frontline – eliminate waves of monsters, strengthen your defenses, and claim victory! Join now for an immersive gaming experience!

During the Defensive Front","","","https://apps.apple.com/us/app/city-arena/id1575478878?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Dragons: Titan Uprising","Ludia Games inc.","ios","","Games","4.72129","23451","free","","","Become a legendary puzzle champion as you swipe, match, battle and blast your way through lands, in a quest to save Berk from the nefarious Dragonroot Company.  Join Hiccup and Toothless as you discov","","","https://apps.apple.com/us/app/dragons-titan-uprising/id1223476272?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Eldrum: Untold - Text RPG","Act None","ios","","Games","4.6589","1416","free","","","Try before you buy! Eldrum: Untold is free to try up to a certain point in the story where you’ll be offered to purchase the full game in order to continue.

Eldrum: Untold is an immersive text-based ","","","https://apps.apple.com/us/app/eldrum-untold-text-rpg/id1486667077?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Limbus Company","Project Moon Co., Ltd.","ios","","Games","4.77104","13531","free","","","▶ A Combination of Turn-based RPG and Realtime Brawl

Each turn results in a display of exhilarating action.
In the combat phase, units on both sides will act simultaneously.
During the scramble, char","","","https://apps.apple.com/us/app/limbus-company/id6444112366?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Pocket Rogues","Alexej Leonydov","ios","","Games","4.48036","993","free","","","Pocket Rogues combines the classic feel of old-school Action RPGs with the challenge and replayability of the Roguelike genre. Fight through hordes of monsters, explore procedurally generated dungeons","","","https://apps.apple.com/us/app/pocket-rogues/id1330488406?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Dragon Raja: Anime MMORPG","Archosaur Games","ios","","Games","4.58779","34338","free","","","A high-quality MMORPG with over 35 million registered players! A global hit you should not miss!

Developed with the most established and industry-leading engine UE4, Dragon Raja is an incredible fant","","","https://apps.apple.com/us/app/dragon-raja-anime-mmorpg/id1459339898?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Aurcus Online","ASOBIMO,Inc.","ios","","Games","4.34304","309","free","","","""Aurcus Online"" is a 3D MMORPG for smartphones featuring Non-targeting combat system. 
Apart from the targeting system (select the target for automatic attacks) of the usual MMORPG (Online RPG), the n","","","https://apps.apple.com/us/app/aurcus-online/id1107927376?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Rogue with the Dead: Idle RPG","room6 LLC.","ios","","Games","4.88772","5210","free","","","Rogue with the Dead is an original roguelike RPG where you command and power up troops on an endless, looping journey.
What kills you makes you stronger.

An innovative game from room6, the team that ","","","https://apps.apple.com/us/app/rogue-with-the-dead-idle-rpg/id1515542137?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Conquer Online Ⅱ","NetDragon Websoft Inc","ios","","Games","4.11827","761","free","","","Conquer Online II is a Free-to-play ACTION MMORPG on your devices! You can play Conquer Online anytime and anywhere with mobile network or Wi-Fi, on your iPhone & iPad! In the world of Conquer, you'll","","","https://apps.apple.com/us/app/conquer-online/id459012102?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"RPG Sounds: Fantasy","SuperFly Games Ltd","ios","","Music","4.64377","1398","free","","","Designed specifically for Dungeons and Dragons and other RPG tabletop games. 

RPG Sounds: Fantasy provides a free and easy way to add more immersion into your Dungeons & Dragons and other RPG games.
","","","https://apps.apple.com/us/app/rpg-sounds-fantasy/id1205984620?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Royal Revolt 2: Tower Defense","Flaregames GmbH","ios","","Games","4.69262","9799","free","","","Royal Revolt 2 is an action-packed strategy game. Build your defensive path and raid other players bases. Collect and upgrade items, such as weapons and armour to strengthen and customise your King. L","","","https://apps.apple.com/us/app/royal-revolt-2-tower-defense/id705211891?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Old School RuneScape","Jagex","ios","","Games","4.77656","90376","free","","","Old School RuneScape 

Old School RuneScape is the iconic fantasy MMORPG that defined a generation. Based on the original 2007 version of RuneScape, this is the only major MMO RPG shaped entirely by i","","","https://apps.apple.com/us/app/old-school-runescape/id1269648762?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Knight Hero 2 Revenge idle RPG","Oleksandr Mykhailov","ios","","Games","4.76773","818","free","","","Knight Hero 2 Revenge offers an engaging fusion of role-playing game and automated platformer in the incredibly addictive adventure game! 

This is the mythic sequel to the game Knight Hero, unfolding","","","https://apps.apple.com/us/app/knight-hero-2-revenge-idle-rpg/id6467384630?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Mine & Slash: Arcade RPG Games","TapNice Sp. z o.o.","ios","","Games","4.55603","4712","free","","","Embark on an epic RPG quest, as you dig and explore your way through a rougelite 3D world filled with magic and adventure. Take on mini-quests, fight off feverish enemies, and survive the rush of adre","","","https://apps.apple.com/us/app/mine-slash-arcade-rpg-games/id1617081051?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Arcane Legends MMORPG","Spacetime Studios, LLC","ios","","Games","4.09401","1202","free","","","Explore a breathtaking 3D fantasy world with thousands of other players in most acclaimed MMORPG on mobile!

Build your hero, customize your house, and level up your pets on an epic adventure with fri","","","https://apps.apple.com/us/app/arcane-legends-mmorpg/id543335870?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Guardian War: RPG Pixel Games","Zitga","ios","","Games","4.83594","1408","free","","","Guardian war: Epic battles, legendary quests. Your destiny awaits


Embark on a heroic journey to save the princess. Engage in epic battles against powerful bosses, requiring strategic planning and sk","","","https://apps.apple.com/us/app/guardian-war-rpg-pixel-games/id6472647574?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Pixel Saga: Squad RPG","HK Happyfun Network Tec Ltd","ios","","Games","4.49362","314","free","","","[Even Overlord Can Save the World?]
Join the retired overord on a quest to save the world! In this topsy-turvy Isekai, where the overlord has become hero, witness the extraordinary feats of this unlik","","","https://apps.apple.com/us/app/pixel-saga-squad-rpg/id6618135335?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Sonny","Armor Games Studios Inc","ios","","Games","4.63893","2271","free","","","Sonny goes free for everyone with minimal ad support, with support for the iPhone X!

RPG Sonny brings challenging turn-based combat that requires strategy and mastery of each new skill to survive.

W","","","https://apps.apple.com/us/app/sonny/id851711277?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"IdleOn - Idle RPG","Lavaflamestudios LLC","ios","","Games","4.27939","2509","free","","","The idle game RPG where you choose classes & skill trees as they level up, and spend their loot to gain more power... but don't be fooled by the simple graphics, IdleOn gets very complex!


While you'","","","https://apps.apple.com/us/app/idleon-idle-rpg/id1636526901?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Shadowblood","UTPlus Interactive Inc.","ios","","Games","4.62782","1416","free","","","Enjoy a limitless Action RPG with ample speed and cool skills with 
sophisticated, beautiful and vivid graphics

Game Characteristics
◆ Splendid and lively action
Feel the pleasure of triumph with con","","","https://apps.apple.com/us/app/shadowblood/id1178522165?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Honkai: Star Rail","COGNOSPHERE PTE. LTD.","ios","","Games","4.40634","51622","free","","","Honkai: Star Rail is a HoYoverse space fantasy RPG.
Hop aboard the Astral Express and experience the galaxy's infinite wonders filled with adventure and thrills.
Players will meet new companions acros","","","https://apps.apple.com/us/app/honkai-star-rail/id1599719154?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"RPG IRUNA Online MMORPG","ASOBIMO,Inc.","ios","","Games","4.14679","327","free","","","Chosen by 10 million MMORPG players worldwide.
Iruna Online

Experience full-fledged RPG with over 160 tales and extensive stories with Iruna Online.


◇◇ Game Content ◇◇

▶ Infinite Character Customi","","","https://apps.apple.com/us/app/rpg-iruna-online-mmorpg/id669929173?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Soda Dungeon 2","Armor Games Studios Inc","ios","","Games","4.82048","9035","free","","","Your favorite fizzy dungeon crawler is back! The Dark Lord has locked all sorts of legendary items, loot, and goodies up in his castle behind a seemingly endless guard of monsters, traps, and treacher","","","https://apps.apple.com/us/app/soda-dungeon-2/id1454882086?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Devour Idle RPG","MULTICAST GAMES LIMITED","ios","","Games","4.79783","1014","free","","","Infinite Power Progression
• Every object destroyed = permanent stat boost
• No caps - keep growing forever
• Unique upgrades for different consumed materials


Adaptive Combat System
• Absorb weapons","","","https://apps.apple.com/us/app/devour-idle-rpg/id6752897988?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Rucoy Online - MMORPG","Ricardo Gonzalez Garcia","ios","","Games","4.73146","1281","free","","","Rucoy Online is a Massively Multiplayer Online Role Playing Game where you can fight monsters with your friends in it’s real time open world.

Features:
√ Player vs Player (PvP)
√ Guild System
√ Play ","","","https://apps.apple.com/us/app/rucoy-online-mmorpg/id1579578050?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"The Demonized: Idle RPG","Game Duo Co.,Ltd.","ios","","Games","4.83239","3520","free","","","”Submit to me, mortal. And I shall grant you power beyond belief!”



The Demonized is an action adventure idle RPG where you play as a hero, who embraces the devil's power to fight the evil forces th","","","https://apps.apple.com/us/app/the-demonized-idle-rpg/id6477870177?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Titan Conquest RPG","Magic & Wires LLC","ios","","Games","4.83696","92","free","","","From the creator of Destiny RPG comes a light-weight, mobile, text-based, futuristic Mythology-themed RPG. Create your Hero, explore, battle enemies, find loot, get gear and more!  

The year is 2378.","","","https://apps.apple.com/us/app/titan-conquest-rpg/id1636145366?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Ulala: Idle Adventure","X.D. Global","ios","","Games","4.76382","45120","free","","","Whether you’re sleeping, eating, or taking the subway - come play Ulala: Idle Adventure!  Ulala is an idle MMORPG, which brings to life the excitement and adventures of the Stone Age in a fun and soci","","","https://apps.apple.com/us/app/ulala-idle-adventure/id1473544990?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Grim Quest - Old School RPG","Monomyth d.o.o.","ios","","Games","4.80733","4256","free","","","Grim Quest is a dark fantasy RPG in the spirit of old school classics. Part dungeon crawler, part text-based adventure, it blends turn-based combat and roguelike mechanics with rich storytelling and d","","","https://apps.apple.com/us/app/grim-quest-old-school-rpg/id1539930489?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"DRAGON QUEST Smash/Grow","SQUARE ENIX","ios","","Games","4.59218","716","free","","","DRAGON QUEST with fast, intuitive combat!

Embark on a new roguelite RPG adventure!

Smash your way through hordes of monsters, then blow them away with Dragon Quest’s signature Coup de Grâce attacks!","","","https://apps.apple.com/us/app/dragon-quest-smash-grow/id6747737418?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Heroes of the Dark: Squad RPG","Gameloft","ios","","Games","4.62737","3097","free","","","In an age of dark fantasy, Heroes from the three great factions face off in an endless struggle for power and survival. Whose power will you embrace: the mystic Vampires, the brutal Werewolves, or the","","","https://apps.apple.com/us/app/heroes-of-the-dark-squad-rpg/id1469185303?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Dunidle: Auto Battler RPG Game","Awirut Ratnon","ios","","Games","4.72818","3425","free","","","Introducing Dunidle, an immersive idle RPG adventure that combines classic 8-bit aesthetics with addictive gameplay. Embark on an epic journey in a pixelated realm filled with legendary heroes, monstr","","","https://apps.apple.com/us/app/dunidle-auto-battler-rpg-game/id1452929189?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Hero Legacy: Adventure RPG","Gamesture Sp. z o.o.","ios","","Games","4.54054","37","free","","","Hero! Thank Gods, you have returned!

The world you remember is gone. Estaria is being consumed by the forces of corruption... But even in the deepest despair, there is hope. You are the royal child, ","","","https://apps.apple.com/us/app/hero-legacy-adventure-rpg/id1563000991?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Dragon Tear (RPG)","Playmage, LLC","ios","","Games","3.76271","59","free","","","Oh MY God! $1.99 -> FREE for limited time! - Ask friends to download Dragon Tear now!

* Catch cute monsters at the comfort and safety of your home!  *

Thousands of 5-Star User Reviews:
5/5 ""Best gam","","","https://apps.apple.com/us/app/dragon-tear-rpg/id589367593?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Minimal Dungeon RPG: Awakening","CapPlay Interactive Inc.","ios","","Games","4.78343","8529","free","","","Dive deep into the heart of the enigmatic valley of Casa once again! As a fragment of the age-old Demon Lord, you've journeyed, battled, and unraveled the secrets of your past. But now, the saga inten","","","https://apps.apple.com/us/app/minimal-dungeon-rpg-awakening/id1480318524?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Grimguard Tactics: Fantasy RPG","Outerdawn Limited","ios","","Games","4.76449","2951","free","","","They call them, ""Heroes"" in this realm. They defend the last bastions of humanity, battle monstrous hordes, and leave their mark on countless battlefields. Together with your companions, you'll traver","","","https://apps.apple.com/us/app/grimguard-tactics-fantasy-rpg/id1496893856?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Orna: A Fantasy RPG & MMO game","Northern Forge Studios Inc","ios","","Games","4.74319","4735","free","","","RPG adventures await in Orna, an old school RPG fantasy game loaded with magic, monsters, loot, raids, and dungeon bosses. Using GPS technology, you can transform the world around you into your very o","","","https://apps.apple.com/us/app/orna-a-fantasy-rpg-mmo-game/id1451775309?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Super Quest - Spare time RPG","SHIMADA TOSHIHIRO","ios","","Games","4.67848","1608","free","","","**Retro style RPG which can be played completely for free!!**

You can go on an adventure with just one finger in your spare time. Explore dungeons to slay monsters, level up, go to towns & buy equipm","","","https://apps.apple.com/us/app/super-quest-spare-time-rpg/id1050429304?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Hero's Quest: Automatic RPG","Murilo Bastos","ios","","Games","4.75713","1330","free","","","Hero's Quest is a game where you play the role of a lovely hero, go around exploring the world, and challenge your fighting ability to reach the highest level in the limited energy range. Your mission","","","https://apps.apple.com/us/app/heros-quest-automatic-rpg/id1545017223?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Ravensword: Shadowlands","Crescent Moon Games","ios","","Games","4.14747","217","paid","","","From the award winning studio that brought you Ravensword: The Fallen King 
and Aralon: Sword and Shadow, comes 
RAVENSWORD: SHADOWLANDS. 

Ravensword brings unprecedented visuals to the role playing ","","","https://apps.apple.com/us/app/ravensword-shadowlands/id566839331?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Zombie.io: Potato Shooting","Joy Net Games","ios","","Games","4.71798","12024","free","","","Apocalyptic adventures available now! Epic heroes, S equipment and many rewards await in the 7-day server events! Join the game now to fight the zombie apocalypse and save the world!！

Immerse yoursel","","","https://apps.apple.com/us/app/zombie-io-potato-shooting/id6478907353?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Pixel Hunter Idle: Retro RPG","ZillionGames lnc","ios","","Games","4.74942","1716","free","","","- Welcome to Pixel Hunter Idle (PHI), an engaging idle RPG game with retro pixel graphics and refreshing action-packed gameplay!



- Even when you're away, your hunter continues to grow spectacularly","","","https://apps.apple.com/us/app/pixel-hunter-idle-retro-rpg/id1664366717?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Street Fighter Duel - Idle RPG","Crunchyroll Games, LLC","ios","","Games","4.78549","38590","free","","","Dive into this twist on the legendary Street Fighter universe. Collect and upgrade your team of iconic fighters in this brand-new idle RPG game! Battle your way through an original story or compete ag","","","https://apps.apple.com/us/app/street-fighter-duel-idle-rpg/id6444880223?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Hero Adventure: Rogue Survivor","TapNation","ios","","Games","4.76528","6791","free","","","Have you heard the expression ""Hell is empty and all the devils are here.""? The words of the great classic turned out to be prophetic. For centuries, a brotherhood of immortal heroes held back the pas","","","https://apps.apple.com/us/app/hero-adventure-rogue-survivor/id1633987367?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Etheria: Restart","XD Entertainment Pte Ltd","ios","","Games","4.74821","8384","free","","","Etheria is an Ethereal Hero RPG
When a devastating global freeze threatens to extinguish human civilization, humanity transfers their consciousness into ""Etheria,"" a virtual world, to preserve their l","","","https://apps.apple.com/us/app/etheria-restart/id6737684676?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Talisman Online Mobile","YUNCHAN ENTERTAINMENT LIMITED","ios","","Games","4.0084","119","free","","","【Vast Map】
    Unknown fantasy world waiting to be explored. 

【Weather Systems】
    Such as drizzle, wind, snow, and other weather conditions, thereby transforming the game environment and making it ","","","https://apps.apple.com/us/app/talisman-online-mobile/id1509640406?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Lord Of Nazarick","Crunchyroll, LLC","ios","","Games","4.79915","5691","free","","","Official mobile game for OVERLORD, the hit isekai series streaming on Crunchyroll.

Conquer, Command, and Control the World of OVERLORD!

Step into the shoes of Ainz Ooal Gown, the Supreme Overlord of","","","https://apps.apple.com/us/app/lord-of-nazarick/id6511215276?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Chaos Zero Nightmare","Smilegate, Inc.","ios","","Games","4.85515","13712","free","","","Zero Out All Despair
Smilegate's new title, ""Chaos Zero Nightmare,"" is now open!
Board the SS Nightmare now!


Chaos.

A cosmic disaster that struck without warning.
""Chaos,"" a black fog that consumes","","","https://apps.apple.com/us/app/chaos-zero-nightmare/id6502326151?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Fate/Grand Order (English)","Aniplex Inc.","ios","","Games","4.44493","14962","free","","","A new mobile ""Fate RPG,"" presented by TYPE-MOON!
With an impressive main scenario and multiple character quests, 
the game features millions of words of original story!
Packed with content that both f","","","https://apps.apple.com/us/app/fate-grand-order-english/id1183802626?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"RuneScape","Jagex","ios","","Games","3.79835","5827","free","","","EXPLORE A VAST MMORPG WORLD LIKE NO OTHER
RuneScape is a high fantasy open world MMORPG. Explore an ever changing and evolving living world where new challenges, skills, and quests await. Featuring un","","","https://apps.apple.com/us/app/runescape/id1332022656?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Battleheart","Mika Mobile, Inc.","ios","","Games","4.65233","279","paid","","","** Fan of Battleheart?  A sequel is underway!  Check www.mikamobile.com for details **

------------------

Battleheart - enter a world of epic fantasy combat!

Chosen as the App Store's ""Game of the ","","","https://apps.apple.com/us/app/battleheart/id394057299?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Unison League","Ateam Entertainment Inc.","ios","","Games","4.39243","9678","free","","","Battle alongside friends and unleash over-the-top special attacks! A new style of real-time RPG!
Awesome real-time play that will keep you on the edge of your seat!
Team up with other players to unlea","","","https://apps.apple.com/us/app/unison-league/id968953976?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Questland: Turn Based RPG","Gamesture Sp. z o.o.","ios","","Games","4.79784","28096","free","","","RPG game with an amazing artstyle and thousands of ways to customize your hero. Dive deep into challenging turn-based battles, defeat powerful monsters, and gain epic rewards!

Create and customize yo","","","https://apps.apple.com/us/app/questland-turn-based-rpg/id1079884680?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Crusade Of Destiny","DVide Arts Inc.","ios","","Games","4.43548","62","paid","","","First Ever Full Scale 3D RPG for iOS!

In a time of magic and dragons, become the hero you were meant to be and embark on the crusade of your destiny. Everything you expect in a solid action adventure","","","https://apps.apple.com/us/app/crusade-of-destiny/id330823064?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Tailed Demon Slayer","NSTAGE Inc.","ios","","Games","4.7882","4405","free","","","Welcome to Tailed Demon Slayer. Join our hero's adventure in Bestia, a once happy and peaceful little town turned dark. Undead bosses are now crowding the streets under King Richie's iron fist. But th","","","https://apps.apple.com/us/app/tailed-demon-slayer/id1587114188?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Warhammer 40,000: Tacticus ™","Snowprint Studios AB","ios","","Games","4.7752","43301","free","","","Warhammer 40,000: Tacticus ™ is a turn-based tactical strategy game set in the eternal conflict of Games Workshop's Warhammer 40,000 Universe. Experience the intense battles of the Space Marine, Imper","","","https://apps.apple.com/us/app/warhammer-40-000-tacticus/id1599937506?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Mythic GME Mobile","Jason Holt Digital, LLC","ios","","Games","4.76316","38","paid","","","Transform your roleplaying experience with the official Mythic Game Master Emulator 2nd Edition companion app. Designed for solo players, GM-less groups, and Game Masters alike, Mythic GME Mobile brin","","","https://apps.apple.com/us/app/mythic-gme-mobile/id6726999147?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Vainglory","Super Evil Megacorp","ios","","Games","4.66838","52305","free","","","Vainglory is an award-winning free-to-play cross-platform MOBA with the strategic depth and mechanical skill that you’d expect from a PC title, but playable with your friends anywhere on any device.

","","","https://apps.apple.com/us/app/vainglory/id671464704?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"ALLfiring","GENMUGAME CO., LTD.","ios","","Games","4.86338","527","free","","","ALLfiring – Carry the Flame of Hope

Enter a beautiful anime-style action RPG set in a world consumed by darkness.
Explore mysterious lands, battle powerful enemies, and fight alongside unique compani","","","https://apps.apple.com/us/app/allfiring/id6759645105?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Guidus","izzle Inc.","ios","","Games","4.77759","2999","free","","","The great adventure to reclaim the royal palace begins in Guidus, a Pixel roguelike game. 
The monsters of the abyss, sealed beneath the royal palace, have awakened. 
Although the twin prince and prin","","","https://apps.apple.com/us/app/guidus/id1189867637?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Sword of Chaos","SKYWORK AI PTE LTD","ios","","Games","4.50393","5467","free","","","Sword of Chaos, one of the most cutting-edge Mobile Action MMORPG ever produced.

Sword of Chaos combines the elements of fatal attraction and chaotic violence into a unique and astonishing visual fea","","","https://apps.apple.com/us/app/sword-of-chaos/id1049615757?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
"Puzzle Combat: RPG Match 3","Small Giant Games","ios","","Games","4.71704","3421","free","","","Battle endless waves of enemies in this fast-paced puzzle RPG! Only the right moves will secure your survival. Use your brain to clear levels before the zombies attack.

Assemble your hero roster from","","","https://apps.apple.com/us/app/puzzle-combat-rpg-match-3/id1455487903?uo=4","2026-05-21T16:26:22.965Z","app_store","gaming"
